id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1540_sirius_3475	C38H73NO13	[M + H]+	C38H73NO13	Fatty acids	0.4983382225036621	Glycerolipids	0.4552687108516693	Erythromycins	0.3002281188964844	Aminoglycosides	0.6044929623603821	Aminosaccharides	0.10527459532022476	Carbohydrates and carbohydrate conjugates	0.9421900510787964	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Trialkylamines; Polyols; Amines; Tertiary amines; Alkanolamines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3475
1541_sirius_3476	C4H14N2O2PS	[M + Na]+	C4H14N2O2PS	Amino acids and Peptides	0.8380663990974426	Small peptides	0.9617000818252563	Aminoacids	0.8593122363090515	Sulfuric acid diamides	0.759708821773529			Sulfuric acid diamides	0.759708821773529	Organic sulfuric acids and derivatives	0.8097346425056458	Organic acids and derivatives	0.8751187920570374	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organophosphorus compounds; Organic sulfuric acids and derivatives; Sulfuric acid diamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3476
1542_sirius_3477	C18H36N2	[M + H]+	C18H36N2	Terpenoids	0.51118403673172	Diterpenoids	0.3210141062736511	Quinolizidine alkaloids	0.10316208004951477	Tertiary amines	0.5359157919883728	Tertiary amines	0.5359157919883728	Amines	0.9556686282157898	Organonitrogen compounds	0.9999788999557495	Organic nitrogen compounds	0.9999992847442627	Organic compounds; Organonitrogen compounds; Amines; Tertiary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	3477
1544_sirius_3480	C30H53NO3S3	[M + H]+	C30H53NO3S3	Fatty acids	0.5184063911437988	Linear polyketides	0.7088543176651001	N-acyl amines	0.5032281875610352	Lipids and lipid-like molecules	0.7154334783554077							Lipids and lipid-like molecules	0.7154334783554077	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Imidothioesters; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Imidothiolactones; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3480
1545_sirius_3486	C23H48NO7P	[M + H]+	C23H48NO7P	Fatty acids	0.998286783695221	Glycerophospholipids	0.9999173879623413	Glycerophosphocholines	0.997226893901825	1-acyl-sn-glycero-3-phosphocholines	0.9343838691711426	Lysophosphatidylcholines	0.9241967797279358	Glycerophosphocholines	0.998671293258667	Glycerophospholipids	0.9997382760047913	Lipids and lipid-like molecules	0.9991896748542786	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3486
1546_sirius_3489	C27H44NO7P	[M + Na]+	C27H44NO7P	Fatty acids	0.9972379207611084	Glycerophospholipids	0.9998620748519897	Glycerophosphoethanolamines	0.9558554887771606	Amino acids and derivatives	0.989359974861145	Amino acids and derivatives	0.989359974861145	Amino acids, peptides, and analogues	0.9887399077415466	Carboxylic acids and derivatives	0.9999949932098389	Organic acids and derivatives	0.9999990463256836	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3489
1547_sirius_3490	C37H65N5O8	[M + H]+	C37H65N5O8	Amino acids and Peptides	0.9422928094863892	Oligopeptides	0.8323638439178467	Cyclic peptides	0.8604662418365479	Oligopeptides	0.8725355267524719	Peptides	0.9095959663391113	Amino acids, peptides, and analogues	0.9938931465148926	Carboxylic acids and derivatives	0.9996009469032288	Organic acids and derivatives	0.999900221824646	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3490
1548_sirius_3496	C35H61N5O7	[M + H]+	C35H61N5O7	Amino acids and Peptides	0.8921840786933899	Oligopeptides	0.8750153183937073	Cyclic peptides	0.7267353534698486	Oligopeptides	0.5197237730026245	Peptides	0.9372415542602539	Amino acids, peptides, and analogues	0.9040673971176147	Carboxylic acids and derivatives	0.9858863353729248	Organic acids and derivatives	0.9943724870681763	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3496
1549_sirius_3498	C12H26O3	[M + H]+	C12H26O3	Fatty acids	0.9906157851219177	Glycerolipids	0.9851769208908081	Monoacylglycerols	0.961409330368042	Polyethylene glycols	0.5075103044509888	Dialkyl ethers	0.9990265369415283	Ethers	0.9998302459716797	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3498
1550_sirius_3499	C12H26O3	[M + H3N + H]+	C12H29NO3	Fatty acids	0.9896327257156372	Glycerolipids	0.9624907374382019	Monoacylglycerols	0.9524281620979309	Dialkyl ethers	0.9989935755729675	Dialkyl ethers	0.9989935755729675	Ethers	0.9997535347938538	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	3499
1551_sirius_3501	C13H18O4	[M + H]+	C13H18O4	Polyketides	0.2946765422821045	Phenolic acids (C6-C1)	0.1667749583721161	Simple phenolic acids	0.11967978626489639	2(hydroxyphenyl)acetic acids	0.5886102914810181	2(hydroxyphenyl)acetic acids	0.5886102914810181	Phenylacetic acids	0.5853062868118286	Benzene and substituted derivatives	0.9702478051185608	Benzenoids	0.9964072108268738	Organic compounds; Alkyl aryl ethers; Phenols; Resorcinols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Phenylacetic acids; Monocarboxylic acids and derivatives; Carboxylic acid salts; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 2(hydroxyphenyl)acetic acids; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	3501
1552_sirius_3503	C26H53N3O2	[M + H]+	C26H53N3O2	Fatty acids	0.919242799282074	Fatty amides	0.6887122988700867	N-acyl amines	0.6138439178466797	Amino acids and derivatives	0.98178631067276	Amino acids and derivatives	0.98178631067276	Amino acids, peptides, and analogues	0.981494665145874	Carboxylic acids and derivatives	0.9499807357788086	Organic acids and derivatives	0.9773250818252563	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3503
1553_sirius_3507	C28H50NO7P	[M + Na]+	C28H50NO7P	Fatty acids	0.9888907670974731	Glycerophospholipids	0.9989838004112244	Glycerophosphocholines	0.9918665289878845	1-acyl-sn-glycero-3-phosphocholines	0.5501656532287598	Lysophosphatidylcholines	0.8731658458709717	Glycerophosphocholines	0.9819685816764832	Glycerophospholipids	0.9809212684631348	Lipids and lipid-like molecules	0.9989742040634155	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3507
1554_sirius_3509	C33H57N5O6	[M + H]+	C33H57N5O6	Amino acids and Peptides	0.6576275825500488	Oligopeptides	0.6396397352218628	Cyclic peptides	0.6006768345832825	Oligopeptides	0.8138512969017029	Peptides	0.8605771064758301	Amino acids, peptides, and analogues	0.9651644229888916	Carboxylic acids and derivatives	0.9836295247077942	Organic acids and derivatives	0.9898273944854736	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3509
1555_sirius_3510	C30H57NO9	[M + H]+	C30H57NO9	Terpenoids	0.7053765058517456	Fatty esters	0.29753363132476807	Monoacylglycerols	0.49540185928344727	Hydroxysteroids	0.5470609068870544			Hydroxysteroids	0.5470609068870544	Steroids and steroid derivatives	0.6405194401741028	Lipids and lipid-like molecules	0.671990156173706	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Dialkyl ethers; Cyclic alcohols and derivatives; Hydroxysteroids; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3510
1556_sirius_3514	C26H41NO7	[M + H]+	C26H41NO7	Terpenoids	0.25842219591140747	Linear polyketides	0.43511778116226196	Open-chain polyketides	0.3422335982322693	Carboxylic acid esters	0.8993259072303772	Carboxylic acid esters	0.8993259072303772	Carboxylic acid derivatives	0.9854529500007629	Carboxylic acids and derivatives	0.9838617444038391	Organic acids and derivatives	0.9941239953041077	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3514
1557_sirius_3515	C30H50NO7P	[M + Na]+	C30H50NO7P	Fatty acids	0.9904719591140747	Glycerophospholipids	0.999077320098877	Glycerophosphocholines	0.9903173446655273	1-acyl-sn-glycero-3-phosphocholines	0.917587399482727	Lysophosphatidylcholines	0.883526623249054	Glycerophosphocholines	0.9880280494689941	Glycerophospholipids	0.9805573225021362	Lipids and lipid-like molecules	0.9963977336883545	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3515
1558_sirius_3516	C17H26O4	[M + H]+	C17H26O4	Terpenoids	0.22871610522270203	Meroterpenoids	0.2750532031059265	Prenyl quinone meroterpenoids	0.3629775941371918	Phenylpropanoic acids	0.9958809614181519					Phenylpropanoic acids	0.9958809614181519	Phenylpropanoids and polyketides	0.7519304156303406	Organic compounds; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	3516
1559_sirius_3517	C17H29NO4	[M + H]+	C17H29NO4	Alkaloids	0.5537088513374329	Peptide alkaloids	0.40986576676368713	Simple amide alkaloids	0.2748638391494751	Phenol ethers	0.5823119878768921					Phenol ethers	0.5823119878768921	Benzenoids	0.33210453391075134	Organic compounds; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Monoalkylamines; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Phenol ethers; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	3517
