bitscore,evalue,gapopen,identification,length,mismatch,pident,qend,qlen,qseqid,qstart,qtitle,send,slen,sseqid,sstart,stitle
25.0,5.77e-05,0,363131336,21,9,57.1,101,151,A00953:711:H3W2YDSX7:4:1555:1669:9392,39,A00953:711:H3W2YDSX7:4:1555:1669:9392,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4e-05,0,363131336,21,9,57.1,21,127,A00953:711:H3W2YDSX7:4:1556:26747:35916,83,A00953:711:H3W2YDSX7:4:1556:26747:35916,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
61.2,7.87e-18,0,363131336,48,23,52.1,6,151,A00953:711:H3W2YDSX7:4:2238:7491:18098,149,A00953:711:H3W2YDSX7:4:2238:7491:18098,372,374,WP_003492354.1,325,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.19e-05,0,363131336,21,9,57.1,63,151,A00953:711:H3W2YDSX7:4:2244:6370:8265,125,A00953:711:H3W2YDSX7:4:2244:6370:8265,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
45.1,4.38e-12,1,363131336,45,21,51.1,7,151,A00953:711:H3W2YDSX7:4:2434:30237:9392,141,A00953:711:H3W2YDSX7:4:2434:30237:9392,290,374,WP_003492354.1,247,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363131336,20,8,60.0,61,151,A00953:711:H3W2YDSX7:4:2668:7771:12007,2,A00953:711:H3W2YDSX7:4:2668:7771:12007,99,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
57.4,1.91e-16,1,363132286,48,21,54.2,5,151,A00953:711:H3W2YDSX7:4:1243:16107:10473,148,A00953:711:H3W2YDSX7:4:1243:16107:10473,69,374,WP_003492354.1,23,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.9,1.08e-11,0,363132286,37,18,51.4,119,151,A00953:711:H3W2YDSX7:4:1169:20537:12446,9,A00953:711:H3W2YDSX7:4:1169:20537:12446,374,374,WP_003492354.1,338,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
40.8,1.33e-10,0,363132286,31,14,54.8,95,151,A00953:711:H3W2YDSX7:4:2116:23791:35305,3,A00953:711:H3W2YDSX7:4:2116:23791:35305,374,374,WP_003492354.1,344,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132286,21,9,57.1,127,151,A00953:711:H3W2YDSX7:4:2123:5086:35697,65,A00953:711:H3W2YDSX7:4:2123:5086:35697,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
42.4,3.95e-11,0,363132286,43,22,48.8,151,151,A00953:711:H3W2YDSX7:4:2465:21495:5462,23,A00953:711:H3W2YDSX7:4:2465:21495:5462,169,374,WP_003492354.1,127,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363141350,21,9,57.1,123,151,A00953:711:H3W2YDSX7:4:1175:15890:31767,61,A00953:711:H3W2YDSX7:4:1175:15890:31767,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.2,1.2e-05,0,363141350,20,10,50.0,81,109,A00953:711:H3W2YDSX7:4:2171:31837:12258,22,A00953:711:H3W2YDSX7:4:2171:31837:12258,328,374,WP_003492354.1,309,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
64.3,6.6e-19,0,363141350,49,22,55.1,147,151,A00953:711:H3W2YDSX7:4:2209:28266:13557,1,A00953:711:H3W2YDSX7:4:2209:28266:13557,374,374,WP_003492354.1,326,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.1,2.02e-11,0,363141350,38,20,47.4,122,151,A00953:711:H3W2YDSX7:4:1128:26838:28494,9,A00953:711:H3W2YDSX7:4:1128:26838:28494,374,374,WP_003492354.1,337,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.05e-05,0,363141350,21,11,47.6,6,151,A00953:711:H3W2YDSX7:4:1324:24632:34225,68,A00953:711:H3W2YDSX7:4:1324:24632:34225,222,374,WP_003492354.1,202,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363141350,21,9,57.1,23,151,A00953:711:H3W2YDSX7:4:2158:6262:8641,85,A00953:711:H3W2YDSX7:4:2158:6262:8641,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
57.4,1.83e-16,0,363141350,47,22,53.2,9,151,A00953:711:H3W2YDSX7:4:2209:28266:13557,149,A00953:711:H3W2YDSX7:4:2209:28266:13557,374,374,WP_003492354.1,328,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
57.4,1.91e-16,0,363141350,47,23,51.1,1,151,A00953:711:H3W2YDSX7:4:2225:32127:11287,141,A00953:711:H3W2YDSX7:4:2225:32127:11287,96,374,WP_003492354.1,50,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
64.7,4.81e-19,0,363141350,48,18,62.5,150,151,A00953:711:H3W2YDSX7:4:2433:11017:31845,7,A00953:711:H3W2YDSX7:4:2433:11017:31845,370,374,WP_003492354.1,323,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.1,2.11e-11,0,363132254,33,14,57.6,50,151,A00953:711:H3W2YDSX7:4:1142:30725:26052,148,A00953:711:H3W2YDSX7:4:1142:30725:26052,275,374,WP_003492354.1,243,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
45.4,3.2e-12,0,363132254,45,22,51.1,148,151,A00953:711:H3W2YDSX7:4:1235:13856:10927,14,A00953:711:H3W2YDSX7:4:1235:13856:10927,171,374,WP_003492354.1,127,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
40.8,1.39e-10,0,363132254,31,14,54.8,96,151,A00953:711:H3W2YDSX7:4:1326:17842:5462,4,A00953:711:H3W2YDSX7:4:1326:17842:5462,374,374,WP_003492354.1,344,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
41.2,1.01e-10,0,363132254,31,14,54.8,96,151,A00953:711:H3W2YDSX7:4:1519:24451:7075,4,A00953:711:H3W2YDSX7:4:1519:24451:7075,374,374,WP_003492354.1,344,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
48.5,2.6e-13,0,363132254,47,22,53.2,7,151,A00953:711:H3W2YDSX7:4:1531:5791:21605,147,A00953:711:H3W2YDSX7:4:1531:5791:21605,289,374,WP_003492354.1,243,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
45.8,2.34e-12,0,363132254,44,24,45.5,147,151,A00953:711:H3W2YDSX7:4:2145:7229:3834,16,A00953:711:H3W2YDSX7:4:2145:7229:3834,192,374,WP_003492354.1,149,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
45.8,2.34e-12,0,363132254,44,24,45.5,147,151,A00953:711:H3W2YDSX7:4:2145:4860:5024,16,A00953:711:H3W2YDSX7:4:2145:4860:5024,192,374,WP_003492354.1,149,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
41.2,1.01e-10,0,363132254,33,16,51.5,46,151,A00953:711:H3W2YDSX7:4:2513:4643:23281,144,A00953:711:H3W2YDSX7:4:2513:4643:23281,374,374,WP_003492354.1,342,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.1,2.11e-11,0,363132254,43,21,51.2,150,151,A00953:711:H3W2YDSX7:4:1258:1551:16736,22,A00953:711:H3W2YDSX7:4:1258:1551:16736,169,374,WP_003492354.1,127,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
60.1,2.02e-17,0,363132254,45,23,48.9,3,151,A00953:711:H3W2YDSX7:4:1301:10158:4460,137,A00953:711:H3W2YDSX7:4:1301:10158:4460,360,374,WP_003492354.1,316,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
45.8,2.34e-12,0,363132254,44,24,45.5,147,151,A00953:711:H3W2YDSX7:4:1531:5791:21605,16,A00953:711:H3W2YDSX7:4:1531:5791:21605,192,374,WP_003492354.1,149,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
51.2,2.89e-14,0,363132254,39,20,48.7,14,151,A00953:711:H3W2YDSX7:4:2106:12048:19445,130,A00953:711:H3W2YDSX7:4:2106:12048:19445,349,374,WP_003492354.1,311,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.1,2.11e-11,0,363132254,47,23,51.1,7,151,A00953:711:H3W2YDSX7:4:2145:7229:3834,147,A00953:711:H3W2YDSX7:4:2145:7229:3834,289,374,WP_003492354.1,243,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
47.4,6.66e-13,0,363132254,47,23,51.1,7,151,A00953:711:H3W2YDSX7:4:2145:4860:5024,147,A00953:711:H3W2YDSX7:4:2145:4860:5024,289,374,WP_003492354.1,243,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
58.5,7.43e-17,0,363132254,49,24,51.0,151,151,A00953:711:H3W2YDSX7:4:2345:13657:23422,5,A00953:711:H3W2YDSX7:4:2345:13657:23422,341,374,WP_003492354.1,293,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
61.2,7.87e-18,0,363132254,49,26,46.9,3,151,A00953:711:H3W2YDSX7:4:2444:8386:8375,149,A00953:711:H3W2YDSX7:4:2444:8386:8375,360,374,WP_003492354.1,312,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
24.3,0.000109,0,363192951,20,8,60.0,9,151,A00953:711:H3W2YDSX7:4:1244:9362:4272,68,A00953:711:H3W2YDSX7:4:1244:9362:4272,99,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131294,16,6,62.5,19,151,A00953:711:H3W2YDSX7:4:1145:2645:6230,66,A00953:711:H3W2YDSX7:4:1145:2645:6230,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131294,16,6,62.5,122,151,A00953:711:H3W2YDSX7:4:1160:3974:17519,75,A00953:711:H3W2YDSX7:4:1160:3974:17519,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.18e-05,0,363131294,16,6,62.5,5,151,A00953:711:H3W2YDSX7:4:1172:10095:20384,52,A00953:711:H3W2YDSX7:4:1172:10095:20384,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131294,16,6,62.5,125,151,A00953:711:H3W2YDSX7:4:1210:7907:35008,78,A00953:711:H3W2YDSX7:4:1210:7907:35008,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363131294,16,6,62.5,14,151,A00953:711:H3W2YDSX7:4:1241:5095:4586,61,A00953:711:H3W2YDSX7:4:1241:5095:4586,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.05e-05,0,363131294,16,6,62.5,6,151,A00953:711:H3W2YDSX7:4:1337:12753:5572,53,A00953:711:H3W2YDSX7:4:1337:12753:5572,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.18e-05,0,363131294,16,6,62.5,2,151,A00953:711:H3W2YDSX7:4:1411:5466:19883,49,A00953:711:H3W2YDSX7:4:1411:5466:19883,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131294,16,6,62.5,131,151,A00953:711:H3W2YDSX7:4:1459:5828:24017,84,A00953:711:H3W2YDSX7:4:1459:5828:24017,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,9.35e-06,0,363131294,16,6,62.5,112,134,A00953:711:H3W2YDSX7:4:1465:2202:29794,65,A00953:711:H3W2YDSX7:4:1465:2202:29794,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
58.5,7.12e-17,0,363131294,48,21,56.3,6,151,A00953:711:H3W2YDSX7:4:1531:10556:25003,149,A00953:711:H3W2YDSX7:4:1531:10556:25003,282,374,WP_003492354.1,235,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
72.4,8.43e-22,0,363131294,50,16,68.0,150,151,A00953:711:H3W2YDSX7:4:2151:5999:31767,1,A00953:711:H3W2YDSX7:4:2151:5999:31767,252,374,WP_003492354.1,203,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
50.1,7.4e-14,0,363131294,42,21,50.0,126,151,A00953:711:H3W2YDSX7:4:2318:7355:11945,1,A00953:711:H3W2YDSX7:4:2318:7355:11945,374,374,WP_003492354.1,333,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,5.76e-06,0,363131294,16,6,62.5,78,103,A00953:711:H3W2YDSX7:4:2415:19877:15906,31,A00953:711:H3W2YDSX7:4:2415:19877:15906,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131294,16,6,62.5,16,151,A00953:711:H3W2YDSX7:4:2566:23131:21167,63,A00953:711:H3W2YDSX7:4:2566:23131:21167,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131294,16,6,62.5,141,151,A00953:711:H3W2YDSX7:4:1145:2645:6230,94,A00953:711:H3W2YDSX7:4:1145:2645:6230,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131294,16,6,62.5,141,151,A00953:711:H3W2YDSX7:4:1163:5855:24032,94,A00953:711:H3W2YDSX7:4:1163:5855:24032,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131294,16,6,62.5,11,151,A00953:711:H3W2YDSX7:4:1248:8856:2425,58,A00953:711:H3W2YDSX7:4:1248:8856:2425,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,9.35e-06,0,363131294,16,6,62.5,23,134,A00953:711:H3W2YDSX7:4:1465:2202:29794,70,A00953:711:H3W2YDSX7:4:1465:2202:29794,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131294,16,6,62.5,142,151,A00953:711:H3W2YDSX7:4:1467:4698:16673,95,A00953:711:H3W2YDSX7:4:1467:4698:16673,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
23.5,0.000217,0,363131294,16,6,62.5,44,151,A00953:711:H3W2YDSX7:4:2132:30852:33661,91,A00953:711:H3W2YDSX7:4:2132:30852:33661,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.2,2.31e-05,0,363131294,16,6,62.5,145,151,A00953:711:H3W2YDSX7:4:2149:25075:28635,98,A00953:711:H3W2YDSX7:4:2149:25075:28635,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.2,2.31e-05,0,363131294,16,6,62.5,8,151,A00953:711:H3W2YDSX7:4:2556:19822:31501,55,A00953:711:H3W2YDSX7:4:2556:19822:31501,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
62.0,4.19e-18,0,363131308,49,22,55.1,3,151,A00953:711:H3W2YDSX7:4:1102:21296:16423,149,A00953:711:H3W2YDSX7:4:1102:21296:16423,117,374,WP_003492354.1,69,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
54.7,1.64e-15,1,363131308,41,16,58.5,139,148,A00953:711:H3W2YDSX7:4:1112:23113:10864,17,A00953:711:H3W2YDSX7:4:1112:23113:10864,69,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
54.7,1.64e-15,1,363131308,41,16,58.5,139,148,A00953:711:H3W2YDSX7:4:1112:22833:10974,17,A00953:711:H3W2YDSX7:4:1112:22833:10974,69,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
50.1,7.4e-14,0,363131308,43,21,51.2,23,151,A00953:711:H3W2YDSX7:4:1138:16242:4633,151,A00953:711:H3W2YDSX7:4:1138:16242:4633,285,374,WP_003492354.1,243,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363131308,21,9,57.1,138,151,A00953:711:H3W2YDSX7:4:1230:20826:36933,76,A00953:711:H3W2YDSX7:4:1230:20826:36933,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.1,1.77e-11,0,363131308,46,24,47.8,3,142,A00953:711:H3W2YDSX7:4:1408:21468:28025,140,A00953:711:H3W2YDSX7:4:1408:21468:28025,284,374,WP_003492354.1,239,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363131308,21,9,57.1,29,151,A00953:711:H3W2YDSX7:4:1438:2691:31548,91,A00953:711:H3W2YDSX7:4:1438:2691:31548,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
47.4,4.08e-13,0,363131308,29,11,62.1,119,119,A00953:711:H3W2YDSX7:4:1534:24370:5400,33,A00953:711:H3W2YDSX7:4:1534:24370:5400,58,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
67.0,7.22e-20,0,363131308,48,20,58.3,148,151,A00953:711:H3W2YDSX7:4:1670:26720:6527,5,A00953:711:H3W2YDSX7:4:1670:26720:6527,80,374,WP_003492354.1,33,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
53.9,3.21e-15,1,363131308,49,22,53.1,5,151,A00953:711:H3W2YDSX7:4:2137:21332:20431,151,A00953:711:H3W2YDSX7:4:2137:21332:20431,91,374,WP_003492354.1,44,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
42.7,2.89e-11,1,363131308,48,25,45.8,7,151,A00953:711:H3W2YDSX7:4:2212:14479:1642,150,A00953:711:H3W2YDSX7:4:2212:14479:1642,303,374,WP_003492354.1,257,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363131308,21,9,57.1,88,151,A00953:711:H3W2YDSX7:4:2522:17734:16110,150,A00953:711:H3W2YDSX7:4:2522:17734:16110,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363131308,21,9,57.1,112,151,A00953:711:H3W2YDSX7:4:2678:6894:14810,50,A00953:711:H3W2YDSX7:4:2678:6894:14810,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
63.5,1.19e-18,0,363131308,48,22,54.2,146,151,A00953:711:H3W2YDSX7:4:1102:21296:16423,3,A00953:711:H3W2YDSX7:4:1102:21296:16423,98,374,WP_003492354.1,51,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
52.4,1.08e-14,1,363131308,41,17,56.1,10,148,A00953:711:H3W2YDSX7:4:1112:23113:10864,132,A00953:711:H3W2YDSX7:4:1112:23113:10864,69,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
54.7,1.64e-15,1,363131308,41,16,58.5,10,148,A00953:711:H3W2YDSX7:4:1112:22833:10974,132,A00953:711:H3W2YDSX7:4:1112:22833:10974,69,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.1,1.55e-11,0,363131308,40,20,50.0,130,130,A00953:711:H3W2YDSX7:4:1202:5701:27367,11,A00953:711:H3W2YDSX7:4:1202:5701:27367,188,374,WP_003492354.1,149,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
50.8,3.95e-14,0,363131308,50,24,52.0,150,151,A00953:711:H3W2YDSX7:4:1209:10122:9815,1,A00953:711:H3W2YDSX7:4:1209:10122:9815,285,374,WP_003492354.1,236,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363131308,21,9,57.1,64,151,A00953:711:H3W2YDSX7:4:1230:20826:36933,126,A00953:711:H3W2YDSX7:4:1230:20826:36933,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
63.2,1.7e-18,0,363131308,48,24,50.0,1,151,A00953:711:H3W2YDSX7:4:1470:19126:7467,144,A00953:711:H3W2YDSX7:4:1470:19126:7467,363,374,WP_003492354.1,316,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
60.8,1.13e-17,0,363131308,48,25,47.9,1,151,A00953:711:H3W2YDSX7:4:1501:16902:34679,144,A00953:711:H3W2YDSX7:4:1501:16902:34679,363,374,WP_003492354.1,316,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
47.4,4.08e-13,0,363131308,29,11,62.1,1,119,A00953:711:H3W2YDSX7:4:1534:24370:5400,87,A00953:711:H3W2YDSX7:4:1534:24370:5400,58,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.05e-05,0,363131308,21,9,57.1,39,151,A00953:711:H3W2YDSX7:4:1563:18728:25222,101,A00953:711:H3W2YDSX7:4:1563:18728:25222,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
54.7,1.72e-15,1,363131308,41,16,58.5,2,151,A00953:711:H3W2YDSX7:4:2142:11776:12618,124,A00953:711:H3W2YDSX7:4:2142:11776:12618,69,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
46.6,1.25e-12,0,363131308,48,24,50.0,5,151,A00953:711:H3W2YDSX7:4:2163:26630:31391,148,A00953:711:H3W2YDSX7:4:2163:26630:31391,174,374,WP_003492354.1,127,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.2,2.31e-05,0,363131308,22,10,54.5,67,151,A00953:711:H3W2YDSX7:4:2171:32705:25661,2,A00953:711:H3W2YDSX7:4:2171:32705:25661,101,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
55.5,8.78e-16,1,363131308,48,20,56.3,146,151,A00953:711:H3W2YDSX7:4:2346:1949:3396,3,A00953:711:H3W2YDSX7:4:2346:1949:3396,88,374,WP_003492354.1,42,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
55.1,1.2e-15,0,363131308,45,24,46.7,3,151,A00953:711:H3W2YDSX7:4:2372:10456:3599,137,A00953:711:H3W2YDSX7:4:2372:10456:3599,344,374,WP_003492354.1,300,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
60.8,1.13e-17,0,363131308,49,22,55.1,150,151,A00953:711:H3W2YDSX7:4:2374:14018:35759,4,A00953:711:H3W2YDSX7:4:2374:14018:35759,298,374,WP_003492354.1,250,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.19e-05,0,363131308,21,9,57.1,104,151,A00953:711:H3W2YDSX7:4:2425:27914:12821,42,A00953:711:H3W2YDSX7:4:2425:27914:12821,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
57.4,1.83e-16,1,363131308,48,20,56.3,149,151,A00953:711:H3W2YDSX7:4:2474:17626:23594,6,A00953:711:H3W2YDSX7:4:2474:17626:23594,76,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
61.6,6e-18,0,363131308,46,21,54.3,14,151,A00953:711:H3W2YDSX7:4:2609:22028:7420,151,A00953:711:H3W2YDSX7:4:2609:22028:7420,83,374,WP_003492354.1,38,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,5.77e-05,0,363131308,21,9,57.1,48,151,A00953:711:H3W2YDSX7:4:2678:6894:14810,110,A00953:711:H3W2YDSX7:4:2678:6894:14810,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
56.2,4.89e-16,1,363132228,51,26,47.1,150,151,A00953:711:H3W2YDSX7:4:1105:14787:22091,1,A00953:711:H3W2YDSX7:4:1105:14787:22091,60,374,WP_003492354.1,10,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,5.77e-05,0,363132228,21,9,57.1,137,151,A00953:711:H3W2YDSX7:4:1107:20238:23171,75,A00953:711:H3W2YDSX7:4:1107:20238:23171,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
