#OTU ID	14957.MOUSE67.CAGE112.FSPFWT.S5	14957.MOUSE74.CAGE114.FSPFWT.S5	14957.MOUSE25.CAGE79.MSPFWT.S8	14957.MOUSE28.CAGE80.MSFPWT.S8	14957.MOUSE46.CAGE98.FSPFWT.S5	14957.MOUSE20.CAGE78.MSPFHET.S8	14957.MOUSE69.CAGE112.FSPFWT.S5	14957.MOUSE90.CAGE144.MSPFWT.S5	14957.MOUSE68.CAGE112.FSPFWT.S5	14957.MOUSE21.CAGE78.MSPFHET.S8	14957.MOUSE33.CAGE96.FSPFHET.S5	14957.MOUSE37.CAGE97.FSPFHET.S5	14957.MOUSE38.CAGE97.FSPFHET.S5	14957.MOUSE82.CAGE142.MSPFWT.S5	14957.MOUSE30.CAGE80.MSFPWT.S8	14957.MOUSE83.CAGE142.MSPFWT.S5	14957.MOUSE17.CAGE77.MSPFHET.S8	14957.MOUSE47.CAGE98.FSPFWT.S5	14957.MOUSE29.CAGE80.MSFPWT.S8	14957.MOUSE87.CAGE144.MSPFWT.S5	14957.MOUSE88.CAGE144.MSPFWT.S5	14957.MOUSE89.CAGE144.MSPFWT.S5	14957.MOUSE15.CAGE77.MSPFHET.S8	14957.MOUSE26.CAGE79.MSPFWT.S8	14957.MOUSE75.CAGE114.FSPFWT.S5	14957.MOUSE27.CAGE80.MSFPWT.S8	14957.MOUSE45.CAGE98.FSPFWT.S5	14957.MOUSE34.CAGE96.FSPFHET.S5	14957.MOUSE70.CAGE113.FSPFHET.S5	14957.MOUSE94.CAGE148.FSPFHET.S8	14957.MOUSE23.CAGE79.MSPFWT.S8	14957.MOUSE71.CAGE113.FSPFHET.S5	14957.MOUSE35.CAGE97.FSPFHET.S5	14957.MOUSE72.CAGE113.FSPFHET.S5	14957.MOUSE95.CAGE148.FSPFHET.S8	14957.MOUSE96.CAGE148.FSPFHET.S8	14957.MOUSE24.CAGE79.MSPFWT.S8	14957.MOUSE36.CAGE97.FSPFHET.S5	14957.MOUSE73.CAGE114.FSPFWT.S5	14957.MOUSE91.CAGE144.MSPFWT.S5	14957.MOUSE107.CAGE154.FSPFHET.S8	14957.MOUSE113.CAGE162.FSPFWT.S8	14957.MOUSE108.CAGE173.MSPFWT.S8	14957.MOUSE122.CAGE184.MSPFHETS5	14957.MOUSE104.CAGE136.MSPFWT.S8	14957.MOUSE139.CAGE145.FSPFWT.S8	14957.MOUSE124.CAGE185.MSPFWT.S5	14957.MOUSE103.CAGE136.MSPFWT.S8	14957.MOUSE114.CAGE162.FSPFWT.S8	14957.MOUSE100.CAGE151.MSPFWT.S8	14957.MOUSE115.CAGE175.MSPFHET.S5	14957.MOUSE135.CAGE145.FSPFWT.S8	14957.MOUSE136.CAGE145.FSPFWT.S8	14957.MOUSE98.CAGE150.FSPFHET.S8	14957.MOUSE116.CAGE175.MSPFHET.S5	14957.MOUSE137.CAGE145.FSPFWT.S8	14957.MOUSE121.CAGE184.MSPFHETS5	14957.MOUSE138.CAGE145.FSPFWT.S8	14957.MOUSE131.CAGE189.MSPFHET.S5	14957.MOUSE109.CAGE173.MSPFWT.S8	14957.MOUSE97.CAGE150.FSPFHET.S8	14957.MOUSE132.CAGE189.MSPFHET.S5	14957.MOUSE106.CAGE154.FSPFHET.S8	14957.MOUSE130.CAGE189.MSPFHET.S5	14957.MOUSE126.CAGE185.MSPFWT.S5	14957.MOUSE125.CAGE185.MSPFWT.S5
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia pyogenes_A	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus lloydii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus haemolyticus_318823	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	1	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	2	0	2	0	0	0	4	5	0	2	0	0	2	0	1	0	2	0	0	0	2	15	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_595427;f__Burkholderiaceae_A_595427;g__Mesosutterella;s__Mesosutterella massiliensis	3	1	0	0	2	0	1	1	6	0	11	2	1	2	0	3	0	3	1	2	3	2	0	2	5	1	1	3	8	4	0	2	3	3	2	2	0	3	16	3	2	1	3	1	2	3	5	4	2	4	1	3	5	2	2	2	4	4	2	2	1	3	1	2	6	10
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp001182825	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
d__Bacteria;p__Desulfobacterota_I;c__Desulfarculia_452362;o__Desulfarculales;f__Desulfarculaceae;g__Desulfocarbo;s__Desulfocarbo indianensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A_502138;f__Devosiaceae;g__Youhaiella;s__Youhaiella tibetensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Enterobacteriaceae_A;g__Superficieibacter;s__Superficieibacter sp001187865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_660879;f__Moraxellaceae;g__Moraxella_A_651124;s__Moraxella_A_651124 cinereus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus coagulans	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	3	3	0	1	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B;s__Eubacterium_B sulci	11	6	0	2	6	3	3	2	10	2	7	4	5	17	1	10	4	7	2	4	5	12	3	0	3	2	5	3	4	5	0	6	4	4	2	4	0	12	117	7	16	14	12	6	7	11	19	4	30	12	19	6	6	11	10	7	4	8	6	11	4	31	6	10	13	42
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_D_310495;f__Amphibacillaceae;g__Virgibacillus_E_287324;s__Virgibacillus_E_287324 pantothenticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592524;f__Burkholderiaceae_A_574934;g__Herbaspirillum;s__Herbaspirillum chlorophenolicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592524;f__Burkholderiaceae_A_580492;g__Caballeronia;s__Caballeronia crenata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Gottschalkiaceae;g__Gottschalkia_A;s__Gottschalkia_A purinilytica	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	2	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592524;f__Burkholderiaceae_A_574758;g__Pseudoduganella;s__Pseudoduganella sp001191005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__Lentimicrobium;s__Lentimicrobium saccharophilum	2	2	0	0	0	0	1	1	1	1	1	0	0	2	0	2	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	5	5
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma sp001199495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus_317625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_F;s__Clostridium_F niameyense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_B_302584;f__DSM-1321_301386;g__Bacillus_AD;s__Bacillus_AD testis	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus	71	55	81	22	84	34	117	83	186	28	86	171	76	205	25	121	34	117	55	346	124	146	48	33	26	10	107	371	301	385	34	197	39	236	250	278	40	111	362	86	228	43	56	43	64	23	172	148	86	142	67	279	129	40	369	56	162	80	130	363	179	486	179	91	2093	643
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Stoquefichus;s__Stoquefichus sp001244545	229	91	191	86	292	419	239	96	360	91	128	666	186	163	52	92	135	162	178	589	183	182	202	73	44	46	307	957	1092	1202	99	485	74	610	1166	736	140	508	180	111	167	44	95	36	95	80	107	224	325	342	64	1200	203	113	384	98	99	114	75	1154	383	333	196	48	976	355
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Intestinimonas;s__Intestinimonas massiliensis	53	29	52	24	71	43	71	62	122	50	70	132	59	190	25	296	154	90	42	186	196	200	119	18	101	32	98	216	311	265	20	112	31	171	210	177	41	84	269	159	148	49	62	54	42	140	238	90	73	107	242	246	191	50	248	156	143	151	124	254	130	481	97	127	1314	540
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius_489481;s__Roseovarius tolerans	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp001261715	7	7	1	4	13	2	2	5	8	3	14	4	11	9	2	6	5	15	3	2	10	10	4	10	16	9	9	6	7	5	2	4	14	5	3	6	2	10	16	14	16	16	20	3	10	8	17	9	7	21	9	10	20	16	6	13	10	12	7	10	15	8	11	8	23	13
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas sp001261735	9	7	2	1	10	4	3	5	9	2	16	5	10	9	2	8	6	14	6	1	10	9	7	10	14	7	10	5	4	5	5	8	11	5	4	7	2	6	17	12	16	14	16	7	13	12	27	14	12	18	15	11	20	13	4	16	15	16	13	13	14	11	11	13	27	25
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus senegalensis	4	3	3	1	5	4	2	3	3	1	2	5	1	5	2	4	21	4	8	5	3	4	20	10	3	4	2	5	10	8	1	4	1	7	9	10	4	5	5	3	14	3	2	1	3	15	4	4	5	3	3	10	6	2	7	2	3	8	3	6	5	11	3	3	37	48
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella fusca	0	0	0	2	1	1	0	0	1	0	0	1	1	7	1	6	0	1	1	0	0	1	0	1	1	3	1	0	0	0	0	0	0	0	0	1	1	0	4	0	1	1	1	2	0	0	6	1	0	1	4	1	1	1	1	1	5	0	1	0	1	2	1	3	12	21
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Pasteurellaceae;g__Aggregatibacter_736122;s__Aggregatibacter aphrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia meyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592522;f__Burkholderiaceae_A_592522;g__Ottowia_589937;s__Ottowia sp001262075	1	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	0	0	2	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	2	3
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Acetivibrionales;f__DSM-2933;g__Pseudobacteroides;s__Pseudobacteroides cellulosolvens	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	8	3	4	4	2	1	1	2	3	2	2	0	2	0	2	2	1	1	2	1	1	1	1	1	0	2	1	4	1	2	2	2	3	3	0	3	0	1	2	1	3	2	3	1	1	7	6
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium_387352;s__Bifidobacterium actinocoloniiforme	0	0	1	0	0	2	0	0	0	0	0	1	1	0	2	2	2	0	1	0	0	0	6	4	0	1	0	0	0	0	1	0	0	0	0	0	2	0	7	0	0	0	0	0	1	0	1	1	0	2	1	0	1	1	0	0	1	0	0	0	3	0	0	1	0	0
d__Bacteria;p__Firmicutes_B_370533;c__Thermincolia;o__Thermincolales;f__Thermincolaceae;g__Thermincola;s__Thermincola ferriacetica	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	2	0	0	2	1
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_H;s__Clostridium_H homopropionicum	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Salinicoccus;s__Salinicoccus sp001265075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B durans	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	1	0	0	0	1	3	0	0	0	0	1	0	1	0	0	1	0	0	1	0	22	0	0	1	0	0	0	1	3	0	0	0	2	3	1	0	0	1	1	1	1	0	0	6	0	1	0	2
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Alteromonadaceae_665222;g__Pseudoalteromonas;s__Pseudoalteromonas sp001269985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA1413;s__UBA1413 sp001270045	11	8	4	4	17	4	3	4	9	3	15	7	17	8	3	5	13	16	7	2	11	11	6	23	18	10	11	7	8	8	9	10	13	6	4	7	10	8	17	13	13	14	26	5	18	14	23	16	12	17	12	10	12	17	4	12	12	13	10	15	22	11	9	12	24	25
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Spiroplasma_A_270740;s__Spiroplasma_A_270740 phoeniceum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_H;f__Bacillaceae_D_361234;g__Bacillus_M;s__Bacillus_M halodurans	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_B_306089;f__Bacillaceae_H_289398;g__Bacillus_AG;s__Bacillus_AG koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Viridibacillus;s__Viridibacillus arvi	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	2	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	3	2
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara	173	82	37	103	113	45	61	64	135	76	75	46	57	33	101	33	57	88	151	16	118	94	56	153	100	229	48	35	53	98	74	62	119	51	68	114	123	71	342	115	234	93	80	10	91	48	276	40	64	86	30	25	30	53	15	21	25	45	21	50	37	26	313	16	57	165
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria palustris	0	0	2	1	0	1	0	0	0	0	1	0	0	0	1	1	2	0	1	0	0	0	3	6	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	2	1	0	0	3	0	0	0	0	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae_367444;g__Paenibacillus_J_366884;s__Paenibacillus_J_366884 solani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium akiainvivens	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_B_306089;f__Bacillaceae_H_294103;g__Bacillus_P_294101;s__Bacillus_P_294101 gobiensis	1	1	5	0	5	0	0	0	1	5	6	1	2	0	2	0	10	4	8	0	0	0	17	11	1	5	0	3	0	0	3	2	1	1	0	3	13	1	0	0	0	0	0	0	1	2	0	1	0	0	1	3	3	1	0	2	2	3	0	0	0	1	0	1	2	4
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Psychrobacillus;s__Psychrobacillus sp001278755	0	0	2	1	2	0	0	0	1	1	0	0	1	0	2	0	5	1	2	0	0	0	6	9	1	1	0	0	0	0	1	0	1	1	0	0	5	0	1	0	0	0	1	0	0	1	0	1	0	0	0	4	4	0	0	2	0	1	0	0	1	1	0	0	1	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_B_302584;f__DSM-18226_301387;g__Bacillus_D;s__Bacillus_D sp001278805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Polaribacter_A;s__Polaribacter_A dokdonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	1	1	0	1	0	0	0	0	0	2	4
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Spiroplasma_A_270457;s__Spiroplasma_A_270457 cantharicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Glutamicibacter;s__Glutamicibacter soli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Apilactobacillus;s__Apilactobacillus apinorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592524;f__Burkholderiaceae_A_580492;g__Cupriavidus;s__Cupriavidus gilardii_575550	0	0	0	0	0	1	3	2	8	0	0	1	0	0	0	0	1	0	0	2	0	2	2	3	2	0	1	3	1	3	1	3	0	2	4	6	2	3	0	1	2	0	2	2	0	3	1	1	5	3	0	4	1	1	0	0	3	3	0	1	1	3	0	0	3	2
